provider_org_code,treatment_function_code,n_months,cluster,pressure_index_0_100,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,kh03_occupancy,cluster_mean_pressure,cluster_size
RBN,X01,24,1,19.61197851087048,-0.11271933731183759,0.13070416666666665,0.0051056294345674415,0.1694125,0.21417916666666667,0.9018,54.271483523564385,135
RBN,X02,60,1,52.978259044741044,1.5331561854148215,0.2949966666666667,0.013867578799232625,0.17755666666666667,0.3060616666666667,0.961565,54.271483523564385,135
RBN,X04,60,1,47.76518649094827,2.3499707088459285,0.21981,0.005050968795155287,0.17755666666666667,0.3060616666666667,0.961565,54.271483523564385,135
RBN,X05,60,1,66.83259184644227,1.3029324894514767,0.3674416666666666,0.04781802841646895,0.17755666666666667,0.3060616666666667,0.961565,54.271483523564385,135
RBN,X06,60,1,74.94935504630796,5.084313725490196,0.38147000000000003,0.07052191201956244,0.17755666666666667,0.3060616666666667,0.961565,54.271483523564385,135
RBQ,C_100,1,0,4.364979434231512,0.0,0.0,0.0,0.2571,0.19205555555555553,0.7576,17.323822779906603,31
RBQ,C_170,84,0,40.91938378641979,0.8848317331005722,0.39840119047619044,0.04788132660438241,0.14112619047619046,0.2731755291005291,0.7658214285714285,17.323822779906603,31
RBQ,C_300,2,0,8.389994124066146,0.0,0.0,0.0,0.0185,0.30671666666666664,0.7361,17.323822779906603,31
RBQ,C_320,84,0,19.696669904426138,0.7424784053156146,0.23122142857142855,0.0033081422729079528,0.14112619047619046,0.2731755291005291,0.7658214285714285,17.323822779906603,31
RBQ,C_340,84,0,19.92091472700891,4.348384173965569,0.10705238095238095,0.00044554351307398614,0.14112619047619046,0.2731755291005291,0.7658214285714285,17.323822779906603,31
RBQ,C_999,84,0,22.74506041819061,1.0269088922278375,0.2417845238095238,0.011505597481678771,0.14112619047619046,0.2731755291005291,0.7658214285714285,17.323822779906603,31
RBQ,X02,7,0,24.28799270904534,0.08371985157699444,0.1595,0.008695342412951768,0.021414285714285716,0.3262,0.8069142857142857,17.323822779906603,31
RBS,C_999,83,0,16.860997250143864,0.4500371441445746,0.37176506024096384,0.016315989951806567,0.12596626506024097,0.15640722891566264,0.7309409638554217,17.323822779906603,31
RBS,X01,24,0,4.46011360138784,-0.0710837674623539,0.26379583333333334,0.006966239282123968,0.076325,0.068475,0.6685125,17.323822779906603,31
RBS,X04,59,0,22.30734975464775,0.8511492456034513,0.41568474576271186,0.020119278359813052,0.1461593220338983,0.19217627118644068,0.756335593220339,17.323822779906603,31
RBT,C_100,84,1,63.61917553053287,0.6447453603798016,0.40561428571428565,0.04825776666351398,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_101,84,1,44.10967610413594,0.44757484491594,0.2433547619047619,0.014088715753379282,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_110,84,1,69.93440539146911,1.1408177884334247,0.4741083333333333,0.0623119855404015,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_120,84,1,59.51951249735183,1.6447194719471947,0.3972904761904762,0.019789743017223554,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_130,84,1,49.682819488913665,0.860100308011012,0.2904809523809524,0.014779084283347989,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_140,6,2,58.00945745544083,8.666666666666666,0.0,0.0,0.23041666666666663,0.4222333333333334,0.9384666666666667,60.93025935486605,5
RBT,C_300,83,1,43.59861024951221,1.375,0.20107195121951218,0.0031325113916960533,0.21086385542168673,0.33324819277108436,0.9063795180722892,54.271483523564385,135
RBT,C_301,84,1,57.631319127164,0.8393883415435139,0.381775,0.025730496377554306,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_320,84,1,61.98750464678443,1.7578505595786698,0.3956488095238095,0.046260203113198436,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_330,84,1,58.55068292741422,1.7456975676916016,0.3581940476190476,0.026326662696374264,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_340,84,1,53.39215263037978,0.8901508938822373,0.33211785714285713,0.022301221352306548,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_410,84,1,64.99402413529837,2.640233799705449,0.4335416666666666,0.05296774274317515,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_430,84,1,37.18706654994744,-0.2563025210084034,0.1848095238095238,0.0031367167324390325,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_502,84,1,54.474103920087295,0.6963797962280512,0.33131666666666665,0.024460959734429362,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
RBT,C_999,84,1,59.11739076559021,0.9945364833002825,0.3610678571428571,0.032360594734558226,0.21270833333333333,0.3340166666666667,0.9072464285714285,54.271483523564385,135
