provider_org_code,period_month,pressure_index_0_100,rtt_growth,rtt_over18_share,rtt_over52_share,dm01_breach,ae_pressure,kh03_occupancy
RET,2023-03-01,36.60738839490329,0.3294351001929621,0.19356666666666666,0.0063421098991568135,0.0057,0.3367111111111111,0.8731
RET,2023-04-01,34.49750970146974,0.32066858890501004,0.20158333333333334,0.00471804352872218,0.0061,0.31323333333333336,0.8786999999999999
RET,2023-05-01,31.804015033458615,0.23537561482093736,0.18318333333333334,0.005481322017134957,0.0046,0.30144444444444446,0.8786999999999999
RET,2023-06-01,31.51373483667919,0.21647784390947766,0.20226666666666668,0.003955872959440761,0.0053,0.2921666666666667,0.8786999999999999
RET,2023-07-01,18.12265102209185,0.3386902562018855,0.21898333333333334,0.0054125760648601265,0.0061,0.2879111111111111,0.7501000000000001
RET,2023-08-01,19.424328536071133,0.42381272155804467,0.23715,0.005093376833267387,0.0044,0.29236666666666666,0.7501000000000001
RET,2023-09-01,23.854921013230665,0.3917900467722038,0.25305,0.0052477306343984885,0.0048,0.3234,0.7501000000000001
RET,2023-10-01,34.3050080972897,0.36827259054151495,0.2751,0.00606033903604087,0.0058,0.35562222222222223,0.7955
RET,2023-11-01,33.603752253491,0.4921784282288532,0.2715,0.006349255235286491,0.0038999999999999994,0.3486,0.7955
RET,2023-12-01,32.63207748953463,0.42660176408098865,0.26718333333333333,0.006329346682628407,0.0059,0.34051111111111104,0.7955
RET,2024-01-01,33.45861215510129,0.3691450147658856,0.2659833333333333,0.006735098170853063,0.0058,0.3475,0.7967
RET,2024-02-01,34.728206068383905,0.4123655378281568,0.26105,0.006553229391242098,0.0049,0.36081111111111114,0.7967
RET,2024-03-01,30.92400770006417,0.44723639198480836,0.2611666666666667,0.008508940075327582,0.0073,0.32298888888888894,0.7967
RET,2024-04-01,20.082806245607603,0.4711158005463741,0.26093333333333335,0.008164514665896053,0.0075,0.3144222222222222,0.7060999999999998
RET,2024-05-01,21.68851407095059,0.5690335740451746,0.25958333333333333,0.009902751345410398,0.007700000000000001,0.32742222222222217,0.7060999999999998
RET,2024-06-01,21.543373972560886,0.5533401121044603,0.2591333333333333,0.011656101814060202,0.0076,0.3173,0.7060999999999998
RET,2024-07-01,31.958321874904513,0.561402366937192,0.2586833333333333,0.01362737237668576,0.0119,0.3070333333333333,0.8099
RET,2024-08-01,31.833043053136553,0.6970978292655589,0.26675,0.012739875061521383,0.0191,0.30442222222222226,0.8099
RET,2024-09-01,34.36764750817368,0.7330253384909383,0.26825,0.012875056851849087,0.0107,0.32315555555555553,0.8099
RET,2024-10-01,39.45518990436032,0.7628673537346686,0.2836,0.011302360610220288,0.0081,0.3275111111111111,0.8381
RET,2024-11-01,40.15797353866838,0.7142750006742462,0.28718333333333335,0.011896257057993546,0.0034,0.3296111111111111,0.8381
RET,2024-12-01,41.68423625752437,0.7909610624207937,0.2948,0.009573311714636391,0.0049,0.3400888888888889,0.8381
RET,2025-01-01,43.968283069025574,0.8170520684884729,0.30265,0.010839481842017884,0.0153,0.3299,0.8602
RET,2025-02-01,43.10813701225288,0.82729102390346,0.28635000000000005,0.012449274971576246,0.0059,0.32674444444444445,0.8602
RET,2025-03-01,42.332019433495276,0.717080805419028,0.2833,0.011971601751819968,0.0059,0.32464444444444446,0.8602
RET,2025-04-01,61.83273749503468,0.7533733667109951,0.29908333333333337,0.015397101206330146,0.0049,0.3197111111111111,1.0
RET,2025-05-01,60.78467320561004,0.8086496275764222,0.29268333333333335,0.014289924056571033,0.0061,0.31185555555555555,1.0
RET,2025-06-01,62.608855073792284,0.8016558598849639,0.31165000000000004,0.014841905731583638,0.0064,0.31575555555555557,1.0
RET,2025-07-01,35.52571271427262,0.7794867246898415,0.2966166666666667,0.015293897569233661,0.0030000000000000005,0.3357777777777778,0.7818999999999999
RET,2025-08-01,33.23402695022458,0.4545726017660359,0.3011,0.0189245613559996,0.0042,0.31525555555555557,0.7818999999999999
RET,2025-09-01,32.98499709719803,0.7692753699814077,0.30196666666666666,0.014560852203974335,0.0085,0.3189888888888889,0.7818999999999999
RET,2025-10-01,29.15940966174718,0.6198583291715424,0.33866666666666667,0.012548277504124981,0.0073,0.3294222222222223,0.7356000000000001
RET,2025-11-01,30.795673297277474,0.5754342998008197,0.36811666666666665,0.015537658733658267,0.0052,0.32626666666666665,0.7356000000000001
RET,2025-12-01,30.204418370153082,0.582634220007203,0.3353333333333333,0.017998450855836318,0.0064,0.32713333333333333,0.7356000000000001
RET,2026-01-01,44.99648608182846,0.5302181042696638,0.3841833333333333,0.015360039857180659,0.0048,0.33355555555555555,0.8217
RET,2026-02-01,41.75145903993644,0.5416267819454094,0.3445833333333333,0.012651729560973166,0.0042,0.3351666666666666,0.8217
RET,2026-03-01,37.404895040792006,0.4807810913901542,0.33168333333333333,0.011200995899549942,0.0034,0.3128666666666666,0.8217
RJN,2019-04-01,34.342286185718216,0.05128648302824494,0.21084666666666668,0.0026922117447487903,0.0521,0.2871,0.9157999999999998
RJN,2019-05-01,32.230879701775294,-0.028396251880342085,0.21424,0.0016145533601892707,0.0729,0.2744,0.9157999999999998
RJN,2019-06-01,23.985088764628593,-0.022890231147902895,0.21615333333333334,0.002571263853425623,0.077,0.1997,0.9157999999999998
RJN,2019-07-01,28.827573563113027,0.004654610896874963,0.18595333333333333,0.00023724792408066428,0.0566,0.2489,0.9284
RJN,2019-08-01,20.953341277843986,-0.10417521139474413,0.17688666666666666,0.0008230452674897119,0.09780000000000001,0.19169999999999998,0.9284
RJN,2019-09-01,23.813234157903697,-0.11619423972662801,0.18222142857142856,0.0,0.0145,0.19959999999999997,0.9284
RJN,2019-10-01,24.192257157698535,-0.15418939988064315,0.15299333333333334,0.0,0.0053,0.20679999999999998,0.9407
RJN,2019-11-01,30.520976563693587,-0.18225350460176254,0.17394666666666667,0.0,0.0022,0.24860000000000004,0.9407
RJN,2019-12-01,36.17869037797537,-0.10790837355937997,0.17065999999999998,0.0,0.0063,0.29610000000000003,0.9407
RJN,2020-01-01,28.11767479014706,-0.001330111600612178,0.10377857142857143,5.9375371096069353e-05,0.0068,0.3067,0.9014
RJN,2020-02-01,24.129923304916428,0.023155580772604947,0.12004666666666666,0.00015698587127158553,0.0033,0.26270000000000004,0.9014
RJN,2020-03-01,19.907345381724333,0.09489657832832613,0.16621538461538463,0.0002967711301044634,0.0184,0.20140000000000002,0.9014
RJN,2020-04-01,1.738625599657775,0.06845451810458354,0.20958666666666667,0.0008113979627101436,0.49,0.0977,0.6085
RJN,2020-05-01,2.08936264945065,0.13011928374215,0.28643571428571424,0.0019725186804394725,0.5728,0.10199999999999998,0.6085
RJN,2020-06-01,3.11014496549376,0.21735428560817827,0.3882714285714286,0.006549403753984079,0.5579,0.1048,0.6085
RJN,2020-07-01,8.665191257546194,0.14496355394309277,0.5467500000000001,0.011917126984192847,0.531,0.09970000000000001,0.6951
RJN,2020-08-01,6.8861883372837625,0.19838483399305148,0.47569285714285714,0.015369843987447344,0.5596,0.08479999999999999,0.6951
RJN,2020-09-01,10.188180139596401,0.2631043325176863,0.4223214285714286,0.015564435453065888,0.5494,0.18910000000000005,0.6951
RJN,2020-10-01,9.671568691643857,0.24152753972040988,0.36303571428571424,0.0202936103350948,0.536,0.16700000000000004,0.7242
RJN,2020-11-01,13.099275827298559,0.2727910531555246,0.3855230769230769,0.0219714040625942,0.5563,0.22629999999999997,0.7242
RJN,2020-12-01,14.144284535704465,0.1992469473943608,0.3257,0.018097045023013205,0.5591,0.2905,0.7242
RJN,2021-01-01,17.003603235155165,0.31803508397459834,0.34511538461538466,0.02872513383409214,0.5639,0.2865,0.7248
RJN,2021-02-01,20.35510552331526,0.42207547391027983,0.3178,0.04390541456751025,0.518,0.2873,0.7248
RJN,2021-03-01,16.688408300838404,0.5016446619785848,0.3188846153846154,0.04640564172435983,0.4348,0.2106,0.7248
RJN,2021-04-01,30.10358419653497,0.4373280516043897,0.33291875,0.030395696830930054,0.3939,0.32099999999999995,0.7942
RJN,2021-05-01,26.452355852965443,0.4621310574398649,0.303825,0.02531084935902941,0.3779,0.30610000000000004,0.7942
RJN,2021-06-01,29.10269043908699,0.30912694042322214,0.30793750000000003,0.02212998449516272,0.3275,0.3296,0.7942
RJN,2021-07-01,35.46956641305344,0.40553721948281757,0.3412,0.02070461139726891,0.2848,0.397,0.7612
RJN,2021-08-01,33.181891099092496,0.22591799437951066,0.302225,0.01853469892568737,0.2914,0.4073,0.7612
RJN,2021-09-01,40.18700155834632,2.56676264200822,0.27105333333333337,0.020040760991022498,0.2823,0.4334,0.7612
RJN,2021-10-01,43.20171418095151,2.0415663812811813,0.30575625,0.046056018803474055,0.2291,0.37160000000000004,0.8003
RJN,2021-11-01,38.80053167109726,1.1171828909098966,0.25710625,0.03199984918309134,0.2475,0.3823,0.8003
RJN,2021-12-01,38.05481712347603,1.3218165587650337,0.25494666666666665,0.029737736774153,0.2741,0.3862,0.8003
RJN,2022-01-01,31.76333761114676,0.499569185514756,0.2955375,0.02210848365829058,0.332,0.3597,0.7919
RJN,2022-02-01,36.71158370764201,0.8346032999214205,0.23266,0.0233070823895819,0.2918,0.4206,0.7919
RJN,2022-03-01,42.33446389831026,1.7319898378838239,0.2366,0.022708742737903263,0.298,0.4478,0.7919
RJN,2022-04-01,42.83863476640083,1.1429161247237036,0.2537933333333333,0.022037462047867103,0.3083,0.4416,0.8064
RJN,2022-05-01,42.515927216060135,1.2631407598705984,0.2218125,0.01831230493037833,0.2756,0.4517,0.8064
RJN,2022-06-01,45.04720872673939,2.9185736693790347,0.23565333333333335,0.019865940576081046,0.2475,0.4293,0.8064
RJN,2022-07-01,60.727953982949856,3.8853115956088704,0.21055,0.017485823219828254,0.2524,0.4575,0.912
RJN,2022-08-01,58.322256852140434,2.800456612800419,0.22378125,0.016925136204102346,0.2633,0.4364,0.912
RJN,2022-09-01,67.4907186726556,4.127186964569258,0.23186875,0.014456019080955382,0.2394,0.5018,0.912
RJN,2022-10-01,72.5427399394995,4.787714488688017,0.23523125,0.013855232050212347,0.208,0.5049,0.9398
RJN,2022-11-01,73.76764598038316,4.655289913597925,0.279725,0.01288506460817392,0.1356,0.4738,0.9398
RJN,2022-12-01,77.00121459345495,5.457058578279525,0.28328749999999997,0.01110868970102308,0.2522,0.5302,0.9398
RJN,2023-01-01,68.99119992666606,5.473411248179137,0.29236875,0.010818817228086251,0.1472,0.43500000000000005,0.9419
RJN,2023-02-01,74.57832981941516,6.654564411980918,0.3536875,0.014292548360078327,0.0971,0.42769999999999997,0.9419
RJN,2023-03-01,80.96697680814006,5.825492731724479,0.40638125,0.01748639654217337,0.133,0.4557,0.9419
RJN,2023-04-01,70.06542762856357,1.353039130164452,0.3835,0.019776373446986212,0.1809,0.42379999999999995,0.9252
RJN,2023-05-01,74.13546154551288,1.5562663059585375,0.39185625,0.022733981027246403,0.1967,0.4477,0.9252
RJN,2023-06-01,73.49665413878449,1.6763223314420377,0.41439375,0.023883667473531246,0.2387,0.4377,0.9252
RJN,2023-07-01,60.380763589696585,1.8789982651730912,0.42746875,0.026422370173276855,0.1938,0.35529999999999995,0.8815
RJN,2023-08-01,63.23047483729031,2.116483069924524,0.4423625,0.027849046146958937,0.2405,0.3758,0.8815
RJN,2023-09-01,72.8962324686039,2.333928213109782,0.4444375,0.031125667621617673,0.3001,0.4567,0.8815
RJN,2023-10-01,76.77548354569622,2.3469454233401907,0.4419,0.033611038555712014,0.266,0.4646,0.9018
RJN,2023-11-01,76.30282335686131,2.4100672087194575,0.4360625,0.03046536563725668,0.292,0.47250000000000003,0.9018
RJN,2023-12-01,78.3544550371253,2.538850733785056,0.42145625,0.03186206167964708,0.3191,0.5042,0.9018
RJN,2024-01-01,78.01815015125126,2.518110580705119,0.41854375,0.03707251784788095,0.3887,0.4931,0.9179
RJN,2024-02-01,82.11568429736914,2.8436575316797597,0.40919375,0.0400741044425921,0.2669,0.5082,0.9179
RJN,2024-03-01,81.79423717419868,2.6331556969138616,0.44256,0.04141179597390263,0.1641,0.4646,0.9179
RJN,2024-04-01,79.53494056894918,2.5764710880820227,0.40235333333333334,0.029265817141419063,0.1287,0.47050000000000003,0.9150000000000001
RJN,2024-05-01,78.18830781923182,2.3505496949811784,0.36845625,0.02574440776281861,0.1321,0.49439999999999995,0.915
RJN,2024-06-01,76.43230360253003,2.4051570660962875,0.37900625,0.027227264120472522,0.129,0.46840000000000004,0.915
RJN,2024-07-01,85.4243056192135,2.6811750156382335,0.38111875,0.031944043450161594,0.1546,0.4787,1.0
